game_id,date,year,home_team,away_team,target_home_win,sp_weighted_fip_diff,sp_weighted_era_diff,sp_weighted_whip_diff,sp_weighted_kbb_diff,sp_rest_days_diff,cur_ip_real_sum_diff,bullpen_era_weighted_diff,bullpen_whip_weighted_diff,bullpen_kbb_weighted_diff,bullpen_ops_weighted_diff,team_avg_weighted_diff,team_ops_weighted_diff,team_isop_weighted_diff,team_bb_k_weighted_diff,home_lineup_ops,home_lineup_isop,away_lineup_ops,away_lineup_isop,home_battery_games,home_battery_era,home_battery_synergy,away_battery_games,away_battery_era,away_battery_synergy,home_order_fit_ops,home_order_fit_isop,away_order_fit_ops,away_order_fit_isop,home_pos_fit_ops,home_pos_fit_isop,away_pos_fit_ops,away_pos_fit_isop,vs_team_winrate_diff,park_winrate_diff,lineup_ops_diff,lineup_isop_diff,battery_games_diff,battery_synergy_diff,order_fit_ops_diff,order_fit_isop_diff,pos_fit_ops_diff,pos_fit_isop_diff
20230011,2023-04-04,2023,6002,11001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4025974025974026,0.0568181818181816,-0.9166666666666669,5.681818181818159,-0.0849624060150375,-0.1115815646711716,0.0067669172932331,0.6888888888888889,6.888713228506346,1.2857099124818296,7.096840707188779,1.379900584453536,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2081274786824325,-0.0941906719717062,0,0.0,0.0,0.0,0.0,0.0
20230012,2023-04-04,2023,10001,5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.1875,-0.9875,-0.4166666666666665,-98.75,-0.0256410256410256,-0.0706720815416466,0.0,-0.5384615384615385,6.991440280803358,1.2795218709597436,6.928517905024316,1.1888432070300137,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571429,0.062922375779042,0.0906786639297299,0,0.0,0.0,0.0,0.0,0.0
20230013,2023-04-04,2023,9002,3001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0372405372405371,0.0721816786275686,0.1043956043956043,0.081818181818182,6.926403746949736,1.3912577191976447,6.706368870001222,1.2305345506991947,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200348769485147,0.16072316849845,0,0.0,0.0,0.0,0.0,0.0
20230015,2023-04-04,2023,1001,7002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571432,-1.142857142857143,-1.1666666666666663,-101.7857142857143,0.0134310134310134,0.1332638273277543,0.0476190476190476,0.3695652173913044,6.937799147039013,1.280768128002471,6.839211365706398,1.2705104960195552,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985877813326148,0.0102576319829157,0,0.0,0.0,0.0,0.0,0.0
20230016,2023-04-05,2023,6002,11001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3506493506493506,-0.224025974025974,-0.1111111111111113,-22.4025974025974,-0.0373964018597129,-0.0036366308832324,0.0030321406913281,0.8148148148148149,6.804463067329017,1.243123255354708,6.825277231282267,1.3075453089176647,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1458333333333333,-0.0208141639532497,-0.0644220535629567,0,0.0,0.0,0.0,0.0,0.0
20230017,2023-04-05,2023,10001,5002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.875,-0.3527777777777774,-0.9444444444444442,-35.27777777777776,-0.0674884437596302,-0.1172674174286674,0.0,-0.1011904761904761,6.927444486776952,1.2337499111428236,6.962362950113215,1.1456234173682869,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.0208333333333333,-0.0349184633362638,0.0881264937745367,0,0.0,0.0,0.0,0.0,0.0
20230021,2023-04-06,2023,6002,11001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2629870129870131,0.0062229437229435,-0.4166666666666667,0.6222943722943768,-0.0550254452926208,-0.0657985932245003,0.0062022900763357,0.5108225108225108,6.863428015826471,1.2424300625077558,6.46464797528992,1.1231867615280695,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3987800405365505,0.1192433009796862,0,0.0,0.0,0.0,0.0,0.0
20230022,2023-04-06,2023,10001,5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.65625,-0.2854166666666666,-1.4444444444444442,-28.541666666666657,-0.0451063829787233,-0.0849332228055631,0.0,-0.1799999999999999,6.747410820038337,1.1752180476651788,6.81234344474202,1.1009918144165205,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.0649326247036832,0.0742262332486582,0,0.0,0.0,0.0,0.0,0.0
20230025,2023-04-06,2023,1001,7002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285712,-0.3452380952380951,-1.6666666666666663,-26.190476190476176,0.0147556390977444,0.1430069360773715,0.0995300751879699,0.1135057471264367,6.9621296702329225,1.3276028560836604,6.7880889323791616,1.2643075462813995,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1458333333333333,0.1740407378537609,0.0632953098022608,0,0.0,0.0,0.0,0.0,0.0
20230026,2023-04-07,2023,5002,1001,1.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,-0.5625,-0.1526190476190476,1.0555555555555554,-31.333333333333314,0.0461030854289281,0.0028986108190827,-0.0952380952380952,0.5113636363636365,6.824084489205434,1.1086892964327,6.641642003152079,1.1652119447232965,1,10.12625,0.0012500000000006,0,0.0,0.0,0.003518,0.0008444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1824424860533557,-0.0565226482905965,1,0.0,0.003518,0.0008444444444444,0.0,0.0
20230027,2023-04-07,2023,7002,9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.258928571428571,0.5371148459383754,2.277777777777777,59.96148459383754,0.0147882938978829,-0.0950669444316911,-0.0611768368617682,-0.5897435897435899,6.85821460033769,1.2618169806274713,6.988216255660671,1.3497462649581669,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1300016553229808,-0.0879292843306955,0,0.0,0.0,0.0,0.0,0.0
20230028,2023-04-07,2023,2002,6002,0.0,-3.0,-4.95,-1.3,0.5,0.0,2.666666666666667,2.882142857142857,1.1022727272727273,1.1583333333333334,135.22727272727272,0.0500739098300075,0.0885595783122252,-0.0277161862527716,0.2666666666666667,6.918923070676064,1.2775498583539342,6.828710376246155,1.2174389550281268,1,4.05,0.0,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0902126944299084,0.0601109033258073,0,0.0,0.0,0.0,0.0,0.0
20230029,2023-04-07,2023,3001,12001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2192307692307702,-0.7219780219780219,-0.025,-58.86446886446888,-0.0948780487804878,-0.2253975422376026,-0.0797560975609756,0.4007352941176471,6.561806402232271,1.1908997773650618,7.123755094707772,1.4324621072584405,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.561948692475501,-0.2415623298933786,0,0.0,0.0,0.0,0.0,0.0
20230030,2023-04-07,2023,11001,10001,1.0,2.4,0.0,0.2333333333333331,-4.0,0.0,-1.0,-1.8167532467532468,-0.0174891774891774,0.8333333333333333,-1.748917748917762,0.0618863049095607,0.1642677715906277,0.0499999999999999,-0.1212121212121212,6.464022114421707,1.0720714410653966,6.409784718275136,1.1149390068819958,1,0.0,0.0,1,0.0,0.0,0.0006613333333333,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542373961465703,-0.0428675658165991,0,0.0,0.0006613333333333,0.0014,0.0,0.0
20230031,2023-04-08,2023,5002,1001,1.0,21.0,10.8,4.4,0.0,-1.0,-4.0,-1.5374999999999996,-0.400595238095238,1.402777777777778,-52.91666666666666,0.0785054703928321,0.0840868418795032,-0.0955414012738853,0.8042105263157896,6.836935720129336,1.0791806872296892,6.775075623995222,1.3424185021999038,0,18.0,0.0,1,7.2,0.0,0.0047846666666666,0.0006962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0618600961341142,-0.2632378149702146,-1,0.0,0.0047846666666666,0.0006962962962962,0.0,0.0
20230032,2023-04-08,2023,7002,9002,0.0,-0.2000000000000001,3.6000000000000005,0.2000000000000001,0.0,-1.0,0.0,4.067142857142858,0.5987114845938377,-0.4166666666666665,64.87114845938379,0.0080645161290323,-0.1077366350852712,-0.0634408602150537,-0.8072727272727274,6.771086230086682,1.1996565988370906,7.044608115932029,1.3652348199715685,1,5.4,0.0,0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.1666666666666666,-0.273521885845347,-0.1655782211344778,1,0.0,0.0,0.0,0.0,0.0
20230033,2023-04-08,2023,2002,6002,1.0,2.9714285714285715,-0.771428571428572,1.085714285714286,0.0,0.0,-2.0,2.764285714285714,1.1005050505050504,0.4500000000000002,126.71717171717172,0.0153061224489795,0.000445128264677,-0.0459183673469388,-0.0537084398976982,6.828293269128402,1.2410717399904665,6.765302143110301,1.1767557150451888,0,1.8,0.0,0,2.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.1666666666666666,0.062991126018101,0.0643160249452776,0,0.0,0.0,0.0,0.0,0.0
20230034,2023-04-08,2023,3001,12001,0.0,2.333333333333333,5.4,1.0666666666666669,0.0,0.0,-1.0,0.0947552447552446,-0.1913475413475414,0.85,-9.134754134754132,-0.1110420679798671,-0.2245458037983905,-0.0292673833343689,0.1652173913043477,6.432141359506629,1.1789763305967764,7.1288415857499725,1.3729314146277858,1,5.4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.1666666666666666,-0.6967002262433439,-0.1939550840310093,0,0.0,0.0,0.0,0.0,0.0
20230035,2023-04-08,2023,11001,10001,1.0,3.507692307692308,8.861538461538462,0.5076923076923079,0.0,0.0,-0.666666666666667,-3.013961038961039,-0.5145743145743146,0.625,-68.12409812409813,0.0577935564893976,0.1874447279507789,0.0728155339805825,-0.0617481956696069,6.464139687803836,1.112722546223434,6.466771976349415,1.0813072240673636,0,12.461538461538462,0.0,0,3.6,0.0,-0.0028432592592592,0.0024962962962962,-0.0180483333333333,-0.0041933333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,-0.0026322885455787,0.0314153221560704,0,0.0,0.0152050740740741,0.0066896296296295,0.0,0.0
20230036,2023-04-09,2023,5002,1001,1.0,-4.199999999999999,-18.0,-2.466666666666667,0.0,-2.0,2.0,-3.142857142857143,-0.5591269841269841,0.975,-66.62698412698413,0.062261268143621,0.0581581999186955,-0.0802139037433155,0.7023809523809526,6.623421708467528,0.9884037135234612,6.800034677762292,1.295943857041851,1,0.0,0.0,0,18.0,0.0,-0.0134247195767195,0.0005058201058201,-0.0073981481481481,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,-0.176612969294764,-0.3075401435183899,1,0.0,-0.0060265714285714,0.0005058201058201,0.0,0.0
20230037,2023-04-09,2023,7002,9002,0.0,0.0,-10.35,-1.9,1.6666666666666667,-2.0,0.666666666666667,4.414285714285715,0.826493930905696,-0.6833333333333331,86.81605975723623,-0.01159570785739,-0.1208677288635752,-0.0505365178262375,-0.7317358270017533,6.786048022560534,1.2656284604999757,7.115468220791919,1.3523063027830753,1,11.25,0.0,0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,-0.2857142857142857,-0.3294201982313849,-0.0866778422830996,1,0.0,0.0,0.0,0.0,0.0
20230038,2023-04-09,2023,2002,6002,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,2.503316326530612,0.8045995670995669,0.9097222222222224,97.12662337662334,0.028129117259552,0.0494623773153038,-0.010079051383399,-0.0357142857142857,6.880010273224043,1.270321247983046,6.979322750683998,1.331797137526135,0,0.0,0.0,1,0.0,0.0,0.0,0.0,-0.0218967195767195,-0.0082539682539682,0.0,0.0,0.0,0.0,0.0,0.0,-0.0993124774599554,-0.0614758895430891,-1,0.0,0.0218967195767195,0.0082539682539682,0.0,0.0
20230039,2023-04-09,2023,3001,12001,1.0,0.0,0.0,0.0,0.0,1.0,6.666666666666667,1.5431118881118877,-0.1205994005994006,0.65,2.606726606726596,-0.0993589743589744,-0.2115882881464685,-0.0425824175824176,0.1470588235294118,6.499885088549688,1.1585322579737354,7.242590526494102,1.455506902912255,1,0.0,0.0,0,0.0,0.0,-0.0055566666666666,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,-0.2857142857142857,-0.742705437944414,-0.2969746449385195,1,0.0,-0.0055566666666666,-0.004,0.0,0.0
20230040,2023-04-09,2023,11001,10001,1.0,2.549019607843138,-4.5,0.588235294117647,0.0,0.0,-0.333333333333333,-5.286691879549023,-0.8623091194519764,0.7666666666666666,-105.2785309928167,0.0648743325511002,0.198387720298268,0.0740230588715437,-0.0615384615384614,6.90333363021608,1.2611761138854711,6.467131705459324,1.0707464713736514,1,0.0,0.0,1,4.5,0.0,0.0025449735449735,0.0013068783068783,-0.0165481904761904,-0.0033611428571428,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.4362019247567561,0.1904296425118197,0,0.0,0.0190931640211639,0.0046680211640211,0.0,0.0
20230041,2023-04-11,2023,6002,10001,1.0,8.5,41.70000000000001,5.866666666666669,0.0,0.0,-4.333333333333334,-5.260714285714286,-0.6041125541125543,0.6333333333333333,-79.45887445887449,0.016013939595088,0.1322880604258252,0.0692831065383338,0.359344262295082,6.948905253140088,1.295436069883708,6.370099406780142,1.10385468409247,1,43.2,-7.105427357601002e-15,1,1.5,0.0,-0.0221810582010581,-0.0081869841269841,0.0050962698412698,0.0010778968253968,0.0,0.0,0.0,0.0,0.0,0.05,0.5788058463599466,0.191581385791238,0,-7.105427357601002e-15,-0.0272773280423279,-0.0092648809523809,0.0,0.0
20230042,2023-04-11,2023,1001,9002,0.0,2.057142857142857,4.114285714285715,1.0285714285714287,-2.25,0.0,-2.0,4.617857142857143,0.5956282513005202,-1.5722222222222222,68.74649859943978,-0.0178113553113553,-0.1021916599660501,-0.0099587912087912,-0.66270337922403,6.666525606811246,1.2895794839413617,6.972784741888423,1.311709042637876,1,5.4,0.0,1,1.2867857142857144,0.0010714285714286,-0.0153571428571428,-0.0015857142857142,0.0096963703703703,0.001168,0.0,0.0,0.0,0.0,0.0,0.0,-0.3062591350771768,-0.0221295586965142,0,-0.0010714285714286,-0.025053513227513,-0.0027537142857141,0.0,0.0
20230043,2023-04-11,2023,2002,7002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2179591836734706,0.3629931972789113,-0.5333333333333334,46.061224489795904,0.0384508990318119,0.1014539195432047,0.0172010562052056,0.1770334928229665,6.72490722754182,1.164115894044713,6.583772475091102,1.204161751860685,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0044174603174603,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.1411347524507178,-0.0400458578159721,0,0.0,-0.0044174603174603,0.0,0.0,0.0
20230044,2023-04-11,2023,3001,5002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.591558441558442,0.907720057720058,-0.708333333333333,102.99422799422798,-0.0490042806625722,-0.0544897270139054,0.0452261306532663,-0.4826388888888888,6.582992771706772,1.126468489065605,6.818188980358405,0.9893354486622236,0,0.0,0.0,0,0.0,0.0,-0.0060997037037037,-0.0042222222222222,-0.0272316005291005,-0.0058326455026455,0.0,0.0,0.0,0.0,0.0,-0.0625,-0.235196208651633,0.1371330404033813,0,0.0,0.0211318968253968,0.0016104232804232,0.0,0.0
20230045,2023-04-11,2023,11001,12001,1.0,0.0,0.0,0.0,0.0,0.0,6.0,-10.658669901527045,-1.9163384234812804,1.5625000000000002,-191.6338423481281,0.0094193047193629,0.0344858372028696,-0.0014565935133036,0.0450532724505327,6.910875184249813,1.1989149761775364,7.108129248115208,1.4064307590336127,1,4.5,0.0,0,0.0,0.0,-0.0190457089947089,0.0010013227513227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.1972540638653956,-0.2075157828560763,1,0.0,-0.0190457089947089,0.0010013227513227,0.0,0.0
20230047,2023-04-12,2023,1001,9002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.803571428571429,0.418550753634787,-1.544444444444445,47.46732026143789,-0.0264929791913381,-0.0937413232823479,0.0034511926915919,-0.4962624584717606,6.653807509736877,1.2709180104968874,7.087978951735848,1.3057867352979486,1,22.5,0.0,0,0.0,0.0,0.0181072222222222,0.0072222222222222,0.0013639999999999,0.0009517037037037,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.1333333333333333,-0.4341714419989708,-0.0348687248010612,1,0.0,0.0167432222222223,0.0062705185185185,0.0,0.0
20230048,2023-04-12,2023,2002,7002,1.0,3.171428571428572,3.2142857142857144,0.8,0.0,-1.0,9.0,-0.8178571428571431,0.2575396825396825,-0.8361111111111108,35.992063492063494,0.0341257942457342,0.0731097041437094,0.0047654744056543,0.0937320299022426,6.700513111089291,1.1966595733629424,6.628190359351212,1.2801224753882392,2,3.2285714285714286,0.0142857142857142,1,0.0,0.0,-0.0009716666666666,0.0029907407407407,0.019985,0.0033333333333333,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.1944444444444444,0.0723227517380786,-0.0834629020252968,1,0.0142857142857142,-0.0209566666666666,-0.0003425925925926,0.0,0.0
20230049,2023-04-12,2023,3001,5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.756029684601113,0.8026283240568953,-0.0059523809523809,93.80024737167597,-0.0480943738656987,-0.079309734660945,0.0289246823956443,-0.4917753828701078,6.415001072481108,1.119648969560869,6.898586603885658,1.003915456139845,1,3.857857142857142,0.0007142857142854,1,0.0,0.0,0.0054947089947089,-0.0005714285714285,-0.029232208994709,-0.0043915696649029,0.0,0.0,-0.0068820987654321,0.0006172839506172,0.1666666666666666,0.0833333333333333,-0.4835855314045494,0.115733513421024,0,0.0,0.0347269179894179,0.0038201410934743,0.0068820987654321,-0.0006172839506172
20230050,2023-04-12,2023,11001,12001,1.0,0.0,0.0,0.0,0.0,1.0,-7.0,-9.325353218210362,-1.578798185941043,1.3625,-157.87981859410434,0.0056243824580071,0.0331739794393388,0.0039218666869346,0.0734265734265733,6.753318680442219,1.1442034308274631,7.02999328537808,1.379051122384637,0,0.0,0.0,1,1.2867857142857144,0.0010714285714286,-0.0216590079365079,-0.0005800264550264,0.0,0.0,-0.0204845679012345,-0.0061728395061728,0.0,0.0,0.1666666666666666,0.3055555555555555,-0.2766746049358612,-0.2348476915571737,-1,0.0,-0.0216590079365079,-0.0005800264550264,-0.0204845679012345,-0.0061728395061728
20230051,2023-04-13,2023,6002,10001,0.0,0.1666666666666667,-0.6923076923076923,0.564102564102564,-1.0,1.0,-7.0,-5.8392857142857135,-0.5969696969696974,0.6333333333333333,-78.74458874458875,0.0177095885694612,0.1170249990677516,0.0518376656911689,0.3352878464818764,6.889164525297292,1.2512901833395271,6.352357893648358,1.1079267665634358,0,0.0,0.0,2,0.6733846153846154,-0.0189230769230769,-0.0231761904761904,-0.0085177777777777,0.0049119576719576,0.0009612698412698,0.0,0.0,0.0022629629629629,0.0002055555555555,0.1666666666666666,0.1742424242424242,0.5368066316489344,0.1433634167760913,-2,0.0189230769230769,-0.0280881481481479,-0.0094790476190475,-0.0022629629629629,-0.0002055555555555
20230052,2023-04-13,2023,1001,9002,1.0,2.333333333333333,9.0,1.2333333333333332,-1.0,0.0,-1.0,4.553571428571428,0.6798219287715083,-1.5833333333333337,73.59443777511004,-0.0176245210727968,-0.0893945734564101,-0.0080459770114943,-0.4890536723163842,6.428156366943728,1.14728823927863,6.9471835794867385,1.307335116006536,1,9.0,0.0,1,0.0,0.0,-0.0096497248677248,0.0024405379188712,0.0125696931216931,0.0021367195767195,-0.0050209876543209,0.001029012345679,0.0,0.0,-0.2857142857142857,-0.2337662337662338,-0.5190272125430102,-0.1600468767279059,0,0.0,-0.0222194179894179,0.0003038183421517,-0.0050209876543209,0.001029012345679
20230053,2023-04-13,2023,2002,7002,0.0,-1.2750000000000004,1.575,1.2,0.2272727272727273,-1.0,3.0,-0.2142857142857144,0.3095238095238097,-0.8809523809523809,38.809523809523824,0.0288600288600288,0.0683316504040747,0.0029284441049147,0.1007478188616535,6.546763379764236,1.1771161124394394,6.503607329051919,1.182597000660932,1,4.03125,0.65625,0,1.8,0.0,-0.0035063703703703,0.0018666666666666,0.0103849629629629,0.0,0.0,0.0,0.0023351851851851,0.0,0.0,-0.0499999999999999,0.0431560507123176,-0.0054808882214927,1,0.65625,-0.0138913333333332,0.0018666666666666,-0.0023351851851851,0.0
20230054,2023-04-13,2023,3001,5002,1.0,-2.402027027027028,0.9121621621621614,0.795608108108108,0.0,0.0,-6.999999999999999,4.884601113172543,0.7883426097711814,0.8452380952380952,87.37167594310449,-0.0493552156014893,-0.0866783542386714,0.0274511088544566,-0.3981859410430837,6.503166450522118,1.1269227124469043,7.0088387870573845,1.0416086732914085,1,6.75,0.0,2,6.042702702702703,0.2048648648648647,-0.0076488888888888,-0.0046666666666666,-0.0273069003527336,-0.0023017601410934,0.0,0.0,0.0019927777777777,0.0035555555555555,0.0,-0.0499999999999999,-0.5056723365352669,0.0853140391554958,-1,-0.2048648648648647,0.0196580114638448,-0.0023649065255732,-0.0019927777777777,-0.0035555555555555
